seed,locations,num_uavs,num_customers,num_obstacles,route,assignments,makespan,collisions_obstacle,collision_uavs
10355069,"[[5000 5000]
 [5250 6038]
 [3574 3000]
 [6250 7306]
 [6710 3250]
 [4500 4930]
 [7365 7250]
 [2000 3828]
 [3918 2000]
 [5000 2432]
 [3595 2250]
 [4250 6883]
 [8385 3000]
 [5500 1578]
 [2355 5250]
 [1500 3441]
 [3395 7250]
 [3500 5390]
 [3015 6250]
 [3000 5676]
 [1801 7000]
 [4500 7421]
 [4986 1500]
 [3250 7855]
 [1918 5500]
 [5250 4051]
 [7535 2750]
 [7750 2184]
 [2470 1750]
 [6250 4061]
 [4333 6000]
 [5500 2294]
 [2950 6500]
 [2750 7359]
 [3335 8000]
 [4750 8122]
 [3684 3500]
 [2000 2978]
 [7272 5500]
 [7250 8467]
 [8337 7750]
 [6750 7468]
 [5500 4250]
 [3500 7294]
 [7640 5500]
 [5750 6420]
 [5568 4500]
 [6000 1605]
 [4150 7750]
 [4250 5558]
 [8403 6750]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 1, 45, 6, 41, 3, 21, 43, 16, 32, 18, 19, 14, 7, 56, 79, 71, 2, 10, 8, 9, 4, 29, 42, 46, 5, 0]","{(4, 29): (2, 42), (4, 4): (3, 29), (5, 4): (4, 29), (4, 8): (6, 9), (4, 1): (8, 45), (0, 19): (11, 14), (6, 4): (13, 29), (4, 0): (14, 1), (4, 18): (15, 19), (5, 1): (16, 45), (5, 8): (17, 9), (7, 4): (18, 29), (0, 71): (19, 2), (5, 18): (21, 19), (4, 14): (22, 7), (6, 18): (24, 19), (5, 0): (25, 1), (6, 0): (26, 1), (4, 16): (27, 32), (0, 14): (28, 7), (4, 46): (29, 5), (4, 3): (30, 21), (5, 3): (31, 21), (5, 46): (35, 5), (4, 71): (38, 2), (4, 19): (39, 14), (7, 18): (40, 19), (6, 3): (41, 21)}",3924,0,130
13101285,"[[5000 5000]
 [7000 2944]
 [2681 3000]
 [7500 2489]
 [4186 6250]
 [4500 7889]
 [5324 6500]
 [6500 6993]
 [2046 4750]
 [3000 8328]
 [5023 5500]
 [6000 5572]
 [4200 7750]
 [2500 2164]
 [7843 2000]
 [1500 5137]
 [1993 6500]
 [1500 6575]
 [1598 3500]
 [2000 6860]
 [7188 3750]
 [6250 2654]
 [2656 2500]
 [3500 7803]
 [7459 4500]
 [2750 2285]
 [6954 7000]
 [5250 4241]
 [3482 6000]
 [3750 5667]
 [3784 4000]
 [8000 1853]
 [2422 2500]
 [5500 8247]
 [7728 4250]
 [2250 4524]
 [7812 7000]
 [7500 7901]
 [5401 3250]
 [6500 2684]
 [4924 7500]
 [3500 1692]
 [6745 6250]
 [2250 5324]
 [2496 7500]
 [2250 5251]
 [1782 1750]
 [3250 4342]
 [4714 5250]
 [6500 7952]
 [6424 6750]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 27, 38, 1, 3, 39, 21, 25, 22, 2, 35, 8, 45, 43, 19, 44, 23, 12, 5, 40, 7, 50, 6, 4, 48, 10, 0]","{(4, 6): (0, 4), (4, 5): (2, 40), (4, 43): (4, 19), (4, 38): (5, 1), (4, 4): (6, 48), (0, 44): (7, 23), (5, 4): (8, 48), (4, 2): (9, 35), (5, 6): (11, 4), (4, 3): (15, 39), (5, 38): (17, 1), (0, 4): (19, 48), (5, 2): (20, 35), (4, 44): (21, 23), (6, 38): (22, 1), (5, 43): (23, 19), (5, 5): (24, 40), (6, 6): (25, 4), (6, 4): (27, 48), (4, 40): (28, 7), (7, 38): (32, 1), (0, 6): (33, 4), (6, 2): (37, 35), (7, 4): (38, 48), (6, 5): (40, 40)}",2492,0,152
13975902,"[[5000 5000]
 [2250 6820]
 [4151 6250]
 [2000 6334]
 [3171 5500]
 [5750 6422]
 [7873 3000]
 [6500 2911]
 [4833 2750]
 [8250 3395]
 [5615 2750]
 [6000 7901]
 [5326 6750]
 [6750 2903]
 [3911 8000]
 [8000 1961]
 [6874 6000]
 [3750 7430]
 [5464 7500]
 [6500 8463]
 [3343 4250]
 [3750 8453]
 [4393 7250]
 [3000 6326]
 [5332 3250]
 [3250 4294]
 [2396 6750]
 [7750 6387]
 [6275 5250]
 [7000 2109]
 [5893 1500]
 [4750 1963]
 [2546 6250]
 [1750 6361]
 [7875 2000]
 [5250 6482]
 [3639 8000]
 [4500 5571]
 [2784 4750]
 [2500 3687]
 [7093 5500]
 [2000 3331]
 [6478 6000]
 [6500 3171]
 [2279 7250]
 [7250 5055]
 [6102 8250]
 [1750 7736]
 [7453 3500]
 [4250 2732]
 [7003 5250]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 8, 10, 7, 13, 29, 34, 6, 48, 45, 50, 16, 42, 5, 35, 12, 22, 17, 44, 1, 26, 3, 23, 4, 2, 37, 0]","{(4, 8): (0, 10), (4, 12): (2, 22), (4, 2): (5, 37), (4, 29): (6, 34), (4, 22): (9, 17), (4, 4): (10, 2), (5, 12): (11, 22), (5, 22): (12, 17), (4, 50): (15, 16), (5, 2): (16, 37), (4, 48): (18, 45), (4, 17): (19, 44), (4, 6): (21, 48), (5, 29): (22, 34), (4, 23): (23, 4), (0, 3): (24, 23), (6, 2): (27, 37), (5, 23): (29, 4), (4, 3): (30, 23), (6, 12): (31, 22), (4, 37): (32, 0), (5, 8): (34, 10), (5, 4): (37, 2), (7, 2): (38, 37), (5, 50): (40, 16)}",2482,0,132
14499665,"[[5000 5000]
 [2750 4328]
 [2696 6500]
 [6000 5997]
 [2315 4500]
 [5000 6585]
 [3983 2750]
 [2250 5998]
 [7122 2250]
 [4750 6697]
 [5059 1750]
 [3750 1714]
 [2453 7500]
 [4000 6642]
 [5007 6500]
 [7500 7870]
 [2220 2500]
 [2000 7804]
 [5063 7500]
 [7250 8414]
 [2383 3500]
 [7250 2703]
 [2628 2250]
 [7000 8339]
 [4312 6750]
 [5750 4707]
 [7566 1500]
 [3000 7818]
 [2461 5500]
 [2250 5154]
 [6987 2500]
 [6250 2929]
 [2505 4500]
 [2250 6989]
 [6631 5750]
 [5500 7765]
 [3391 3250]
 [3750 1817]
 [4737 1750]
 [4750 3445]
 [3062 5500]
 [1500 6167]
 [2011 5750]
 [4250 7110]
 [5198 3500]
 [1750 6883]
 [6483 7000]
 [5250 6413]
 [6117 5750]
 [8000 6094]
 [7765 5500]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 25, 48, 3, 47, 14, 5, 9, 24, 43, 27, 2, 7, 29, 4, 32, 1, 86, 36, 76, 6, 37, 38, 10, 8, 30, 0]","{(4, 6): (2, 37), (4, 1): (3, 86), (0, 43): (4, 27), (4, 43): (6, 27), (5, 6): (7, 37), (5, 43): (8, 27), (4, 2): (9, 7), (6, 43): (10, 27), (4, 76): (11, 6), (4, 25): (12, 48), (6, 6): (13, 37), (7, 43): (14, 27), (5, 25): (17, 48), (4, 3): (19, 47), (4, 37): (22, 38), (5, 2): (24, 7), (5, 3): (25, 47), (4, 27): (26, 2), (6, 3): (30, 47), (6, 2): (31, 7), (5, 1): (32, 86), (7, 3): (33, 47), (7, 6): (35, 37), (0, 27): (36, 2), (4, 30): (37, 0), (5, 30): (40, 0), (6, 25): (41, 48)}",3821,0,372
16850502,"[[5000 5000]
 [4750 7009]
 [5303 2750]
 [3000 3554]
 [4322 6500]
 [3250 5419]
 [3813 3000]
 [7000 6242]
 [4969 6250]
 [3000 3779]
 [5846 1500]
 [3250 8047]
 [7714 8000]
 [2000 5299]
 [4233 3750]
 [7500 7500]
 [4634 3250]
 [5250 6834]
 [2310 3000]
 [2250 6425]
 [2620 7500]
 [2250 3970]
 [6604 3500]
 [1500 5842]
 [2312 7250]
 [7250 2191]
 [7772 2000]
 [1750 5250]
 [7370 5750]
 [7000 1604]
 [8043 2500]
 [1750 4908]
 [3001 1750]
 [8250 8116]
 [6053 2250]
 [1750 6662]
 [4911 2750]
 [1500 5386]
 [8099 5000]
 [1500 5524]
 [5908 6750]
 [2000 2508]
 [6170 4500]
 [7750 2468]
 [7153 5250]
 [6500 6340]
 [6672 4750]
 [7250 5090]
 [2649 7500]
 [8250 4174]
 [2758 2750]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 5, 13, 37, 27, 31, 21, 9, 3, 6, 36, 2, 34, 25, 43, 30, 49, 38, 47, 44, 7, 45, 17, 1, 4, 8, 0]","{(4, 25): (1, 43), (4, 45): (2, 17), (4, 44): (3, 7), (4, 13): (5, 37), (5, 44): (6, 7), (0, 2): (7, 34), (4, 8): (9, 0), (4, 31): (10, 21), (4, 4): (11, 8), (4, 21): (13, 9), (5, 8): (14, 0), (4, 5): (15, 13), (4, 30): (17, 49), (5, 30): (19, 49), (0, 25): (20, 43), (4, 0): (23, 5), (5, 45): (24, 17), (5, 31): (26, 21), (6, 8): (30, 0), (4, 7): (31, 45), (4, 3): (32, 6), (0, 0): (33, 5), (7, 8): (37, 0), (5, 4): (39, 8), (5, 3): (41, 6)}",2540,0,226
17181969,"[[5000 5000]
 [4000 4706]
 [6962 6750]
 [2250 5951]
 [2162 3500]
 [7750 2354]
 [3327 4500]
 [4750 6058]
 [3268 5250]
 [6750 8091]
 [6167 4500]
 [5000 3010]
 [2630 3000]
 [4500 6817]
 [3731 6000]
 [7500 5601]
 [3849 7500]
 [3500 4244]
 [3842 3500]
 [6250 6869]
 [1820 1500]
 [2000 5661]
 [5357 4250]
 [2500 5287]
 [2914 8250]
 [6500 5919]
 [7181 4750]
 [1500 2090]
 [6316 1750]
 [1500 8339]
 [7598 6500]
 [3500 3250]
 [3770 3000]
 [2750 4670]
 [7861 4750]
 [2500 6530]
 [7799 2500]
 [3000 8361]
 [3258 2000]
 [3250 6443]
 [7129 6250]
 [6250 8067]
 [4562 4750]
 [5000 2189]
 [4251 2250]
 [7000 7428]
 [8449 4500]
 [1500 5057]
 [8440 5000]
 [7750 4114]
 [2525 3250]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 1, 6, 33, 23, 8, 39, 35, 3, 21, 4, 76, 73, 50, 12, 32, 97, 44, 5, 49, 34, 15, 40, 2, 19, 7, 0]","{(4, 40): (0, 2), (4, 7): (1, 0), (5, 7): (2, 0), (4, 39): (4, 35), (4, 23): (5, 8), (5, 23): (7, 8), (0, 0): (8, 1), (0, 21): (9, 4), (4, 21): (11, 4), (1, 0): (13, 1), (6, 7): (15, 0), (4, 34): (16, 15), (5, 34): (17, 15), (4, 97): (18, 44), (4, 5): (19, 49), (5, 21): (20, 4), (4, 15): (21, 40), (4, 12): (22, 32), (5, 5): (27, 49), (7, 7): (28, 0), (5, 97): (29, 44), (5, 40): (32, 2), (4, 8): (33, 39), (6, 97): (34, 44), (5, 8): (36, 39), (4, 19): (37, 7), (4, 0): (38, 1), (6, 5): (39, 49)}",0,0,0
17395188,"[[5000 5000]
 [3250 4379]
 [4261 3750]
 [7250 4350]
 [4425 6000]
 [3500 2795]
 [6354 5750]
 [5250 6390]
 [2653 5500]
 [8000 3727]
 [7192 7500]
 [4750 4235]
 [6188 7000]
 [7750 5227]
 [4228 8000]
 [6500 5375]
 [8421 5250]
 [4500 4950]
 [8312 6500]
 [5750 4849]
 [5172 2500]
 [1750 3393]
 [3839 5250]
 [3500 5313]
 [6349 7500]
 [1500 6820]
 [2800 5250]
 [4000 2188]
 [2347 5750]
 [3000 5455]
 [2290 8250]
 [7500 7178]
 [4281 5250]
 [1750 7316]
 [4027 7250]
 [1750 3122]
 [3156 3000]
 [5250 6610]
 [4800 4500]
 [7250 6972]
 [3040 6250]
 [1500 3911]
 [8397 3250]
 [6250 5936]
 [2702 8250]
 [6500 5888]
 [6447 6250]
 [2250 2508]
 [1763 6750]
 [5000 4362]
 [3017 6000]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 17, 32, 22, 23, 29, 8, 50, 40, 4, 7, 46, 45, 6, 43, 15, 3, 49, 38, 11, 2, 87, 66, 36, 5, 1, 0]","{(4, 1): (0, 0), (4, 15): (1, 3), (4, 7): (3, 46), (0, 3): (4, 49), (5, 15): (5, 3), (0, 15): (7, 3), (1, 15): (9, 3), (4, 40): (10, 4), (4, 4): (11, 7), (0, 1): (12, 0), (4, 11): (15, 2), (5, 40): (16, 4), (4, 22): (17, 23), (6, 40): (18, 4), (5, 4): (19, 7), (5, 7): (21, 46), (6, 15): (22, 3), (7, 40): (24, 4), (6, 4): (25, 7), (4, 5): (26, 1), (7, 4): (28, 7), (5, 1): (30, 0), (1, 1): (32, 0), (7, 15): (33, 3), (6, 7): (35, 46), (4, 87): (38, 66), (7, 7): (39, 46)}",2972,0,172
18464482,"[[5000 5000]
 [6250 7868]
 [2998 5250]
 [4000 5381]
 [3149 5750]
 [6000 6341]
 [4139 5250]
 [2000 2272]
 [3327 2000]
 [3250 3004]
 [3920 4750]
 [4250 1572]
 [8082 6500]
 [4250 2844]
 [5846 4000]
 [2750 7107]
 [6391 4500]
 [4250 1849]
 [8173 7750]
 [8250 8333]
 [7812 1750]
 [4250 3750]
 [5231 5750]
 [7500 5455]
 [2356 6000]
 [3000 2161]
 [5806 6500]
 [3500 2933]
 [6590 6500]
 [3250 3859]
 [2858 2250]
 [5000 4276]
 [7685 7750]
 [5500 3447]
 [6619 4500]
 [2250 7392]
 [8086 4750]
 [6000 2468]
 [1891 2500]
 [3500 2208]
 [7381 3000]
 [2750 5279]
 [6550 6750]
 [6000 3215]
 [2610 5500]
 [4750 3186]
 [2569 6250]
 [1500 4416]
 [4210 5500]
 [3000 2374]
 [4789 3500]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 6, 48, 3, 4, 41, 2, 29, 9, 27, 39, 8, 25, 49, 30, 7, 38, 13, 45, 50, 14, 16, 34, 42, 1, 5, 0]","{(4, 13): (1, 45), (4, 29): (2, 9), (4, 1): (3, 5), (4, 3): (6, 4), (4, 30): (8, 7), (5, 1): (9, 5), (6, 1): (10, 5), (4, 34): (11, 42), (0, 5): (12, 0), (4, 14): (13, 16), (4, 0): (14, 6), (0, 2): (15, 29), (5, 3): (17, 4), (4, 4): (19, 41), (5, 14): (22, 16), (5, 0): (23, 6), (6, 3): (24, 4), (7, 3): (26, 4), (4, 42): (27, 1), (4, 2): (28, 29), (5, 34): (31, 42), (7, 1): (34, 5), (5, 4): (35, 41), (0, 3): (37, 4), (0, 38): (38, 13)}",2232,0,100
18525533,"[[5000 5000]
 [2500 7226]
 [6626 6000]
 [7750 3046]
 [4997 6000]
 [6500 5738]
 [6338 5250]
 [5000 4819]
 [7342 4750]
 [2500 7031]
 [8058 3000]
 [3000 7174]
 [5268 7750]
 [2000 4675]
 [4984 8000]
 [6500 4862]
 [2082 3000]
 [2250 7702]
 [7554 4250]
 [5750 6998]
 [1657 4250]
 [2250 6386]
 [8212 5750]
 [7000 7648]
 [6955 1750]
 [4500 4481]
 [6273 4750]
 [2750 5175]
 [6434 6500]
 [5000 6009]
 [5466 6750]
 [8000 3135]
 [7317 3500]
 [3750 6444]
 [5207 4000]
 [7000 8239]
 [6144 7000]
 [6250 5589]
 [5597 7500]
 [3750 6089]
 [4721 6750]
 [3500 3726]
 [4402 6000]
 [3000 2398]
 [2042 1500]
 [2000 5686]
 [4115 8250]
 [2500 6688]
 [6811 3000]
 [6250 5307]
 [8428 6500]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 3, 18, 8, 15, 6, 49, 37, 5, 2, 28, 30, 29, 4, 42, 39, 33, 1, 9, 47, 21, 45, 13, 25, 34, 7, 0]","{(4, 3): (1, 18), (4, 28): (2, 30), (5, 28): (3, 30), (4, 45): (5, 13), (4, 33): (7, 1), (5, 45): (8, 13), (4, 34): (10, 7), (5, 33): (11, 1), (4, 30): (13, 29), (5, 34): (14, 7), (5, 3): (15, 18), (4, 4): (17, 42), (4, 25): (18, 34), (6, 3): (22, 18), (4, 2): (23, 28), (6, 28): (26, 30), (5, 4): (27, 42), (5, 30): (29, 29), (6, 4): (31, 42), (5, 25): (32, 34), (4, 13): (34, 25), (5, 13): (35, 25), (7, 28): (37, 30), (6, 30): (39, 29), (4, 0): (41, 3)}",2309,0,138
18930197,"[[5000 5000]
 [6250 3436]
 [6010 5750]
 [2750 7597]
 [2037 6000]
 [5500 6231]
 [2821 2750]
 [6250 2657]
 [3432 6500]
 [4750 4963]
 [5665 1500]
 [3750 4296]
 [5714 5000]
 [1500 6998]
 [4889 5500]
 [2250 3973]
 [6035 2000]
 [7250 7185]
 [5800 5000]
 [3000 1714]
 [3712 4000]
 [4750 2195]
 [7797 3250]
 [6250 6747]
 [5235 7250]
 [7000 4864]
 [3064 5750]
 [8000 7011]
 [8062 5750]
 [7250 3313]
 [4346 8000]
 [3500 5219]
 [1908 7750]
 [3750 8380]
 [2103 4500]
 [2750 3910]
 [1590 6750]
 [8250 8404]
 [3341 6750]
 [4500 8160]
 [3344 4750]
 [3750 3414]
 [6913 2500]
 [3000 4654]
 [2342 5750]
 [5000 4923]
 [1754 6250]
 [4250 6001]
 [7733 3250]
 [4000 8302]
 [8368 2750]]",Num of UAV_0: 4 Num of UAV_1: 4,50,0,"[0, 5, 2, 23, 27, 28, 22, 48, 29, 1, 7, 68, 51, 6, 35, 15, 34, 4, 46, 36, 3, 38, 8, 47, 9, 45, 0]","{(4, 6): (1, 35), (4, 36): (2, 3), (4, 34): (3, 4), (4, 8): (4, 47), (4, 1): (5, 7), (4, 47): (7, 9), (5, 47): (8, 9), (5, 34): (9, 4), (4, 51): (10, 6), (4, 5): (11, 2), (6, 47): (12, 9), (4, 27): (15, 28), (5, 8): (16, 47), (4, 46): (17, 36), (4, 0): (21, 5), (5, 46): (22, 36), (6, 34): (23, 4), (6, 8): (24, 47), (5, 27): (28, 28), (5, 0): (30, 5), (5, 5): (31, 2), (5, 51): (32, 6), (7, 47): (33, 9), (5, 6): (34, 35), (4, 2): (35, 23), (7, 8): (40, 47), (0, 28): (41, 22)}",0,0,0
1098222,"[[5000 5000]
 [5000 4391]
 [6203 7000]
 [4500 7300]
 [7062 7000]
 [3250 5409]
 [3098 7000]
 [6500 2415]
 [6777 4750]
 [2250 4264]
 [3406 8250]
 [2250 1969]
 [3900 4500]
 [6750 2741]
 [7032 4500]
 [8000 3141]
 [2934 1750]
 [8250 7982]
 [2698 5500]
 [5250 5744]
 [5467 2750]
 [3500 6956]
 [3615 2250]
 [4750 7028]
 [6546 3250]
 [2000 4884]
 [4650 3250]
 [3000 4230]
 [2719 4250]
 [5500 4071]
 [6337 4500]
 [6000 7281]
 [3938 4250]
 [4500 3825]
 [8313 5750]
 [3500 2581]
 [5768 8000]
 [4000 5952]
 [5347 2000]
 [3000 3193]
 [6392 1750]
 [5750 7320]
 [1504 1500]
 [3250 1951]
 [4582 7000]
 [2750 2491]
 [5971 3750]
 [1500 3713]
 [2562 5250]
 [2250 7769]
 [2962 7000]]",Num of UAV_0: 4 Num of UAV_1: 4,50,10,"[0, 1, 30, 8, 24, 7, 35, 54, 66, 86, 39, 27, 28, 48, 18, 5, 6, 21, 44, 23, 3, 41, 31, 2, 4, 19, 0]","{(4, 21): (0, 44), (4, 3): (1, 41), (4, 54): (2, 66), (0, 7): (3, 35), (4, 19): (4, 0), (5, 19): (5, 0), (4, 8): (6, 24), (4, 39): (7, 27), (5, 3): (8, 41), (4, 1): (11, 30), (4, 5): (13, 6), (4, 28): (16, 48), (5, 21): (17, 44), (0, 4): (20, 19), (5, 39): (23, 27), (6, 21): (24, 44), (6, 3): (25, 41), (4, 2): (27, 4), (6, 19): (28, 0), (5, 28): (29, 48), (5, 8): (31, 24), (4, 7): (33, 35), (6, 28): (34, 48), (6, 39): (36, 27), (4, 0): (37, 1), (7, 28): (38, 48), (5, 5): (40, 6), (7, 21): (41, 44)}",3344,0,114
3234108,"[[5000 5000]
 [7250 2957]
 [4945 4250]
 [4500 2980]
 [5562 5750]
 [5500 3016]
 [6007 4250]
 [6500 7144]
 [3480 7750]
 [5500 5361]
 [3843 6500]
 [7000 7530]
 [4233 4250]
 [2750 4144]
 [6100 3750]
 [7500 3265]
 [7691 4750]
 [2000 5652]
 [2202 4750]
 [3750 5516]
 [4174 5000]
 [2000 1996]
 [7087 1750]
 [2000 6727]
 [8367 2250]
 [4500 4431]
 [3275 6750]
 [7250 5264]
 [6370 4000]
 [5750 2349]
 [5479 7500]
 [3250 4976]
 [4351 3750]
 [7000 4972]
 [7158 4000]
 [7250 4709]
 [5585 1750]
 [6750 4155]
 [3883 7500]
 [8250 5162]
 [5762 1750]
 [6500 4756]
 [5516 3500]
 [5500 3514]
 [6867 7750]
 [8000 5921]
 [4903 7750]
 [4500 3453]
 [1905 6500]
 [5500 8083]
 [7210 4500]]",Num of UAV_0: 4 Num of UAV_1: 4,50,10,"[0, 2, 25, 12, 20, 19, 10, 38, 8, 46, 49, 44, 11, 7, 4, 9, 6, 28, 37, 34, 1, 5, 43, 42, 47, 3, 0]","{(4, 8): (4, 46), (4, 28): (5, 37), (4, 9): (6, 6), (4, 42): (7, 47), (5, 8): (8, 46), (6, 8): (9, 46), (4, 20): (12, 19), (4, 34): (13, 1), (4, 19): (14, 10), (5, 34): (15, 1), (4, 10): (17, 38), (5, 42): (18, 47), (5, 9): (20, 6), (5, 10): (21, 38), (5, 20): (22, 19), (6, 20): (23, 19), (0, 3): (24, 0), (6, 42): (26, 47), (7, 42): (27, 47), (6, 9): (30, 6), (4, 1): (31, 5), (5, 19): (32, 10), (7, 9): (36, 6), (6, 19): (39, 10), (4, 0): (41, 2)}",2270,2,90
4792065,"[[5000 5000]
 [3500 5952]
 [2765 3500]
 [5250 4847]
 [5049 3500]
 [5000 7767]
 [4066 7250]
 [2750 4702]
 [7936 2000]
 [6000 4596]
 [2560 6000]
 [6250 2170]
 [6245 3000]
 [5000 2048]
 [2560 5500]
 [6250 3319]
 [5217 8000]
 [3750 4489]
 [8326 6000]
 [7750 5525]
 [6794 5250]
 [5000 4605]
 [8214 7500]
 [6750 2222]
 [3746 8250]
 [4250 4087]
 [2180 6750]
 [3000 2428]
 [4948 2750]
 [5000 3653]
 [3122 3500]
 [7500 2949]
 [7455 7250]
 [3750 5295]
 [8098 2500]
 [2500 2883]
 [3615 8250]
 [3250 1917]
 [2191 2500]
 [6250 4722]
 [8038 7250]
 [6000 1678]
 [7924 6250]
 [4000 3238]
 [3790 6750]
 [7000 2253]
 [8188 6000]
 [3250 4810]
 [2576 6750]
 [4000 8236]
 [4791 5750]]",Num of UAV_0: 4 Num of UAV_1: 4,50,10,"[0, 29, 4, 30, 2, 7, 14, 10, 1, 44, 6, 5, 32, 40, 42, 46, 34, 8, 45, 23, 11, 12, 15, 39, 9, 3, 0]","{(4, 8): (4, 45), (4, 0): (7, 29), (4, 15): (8, 39), (0, 46): (9, 34), (5, 8): (10, 45), (6, 8): (11, 45), (4, 3): (12, 0), (4, 5): (13, 32), (5, 0): (15, 29), (4, 9): (16, 3), (4, 1): (17, 44), (5, 1): (18, 44), (5, 15): (19, 39), (4, 11): (22, 12), (6, 15): (24, 39), (6, 0): (26, 29), (4, 6): (27, 5), (4, 2): (28, 7), (4, 4): (29, 30), (7, 8): (32, 45), (6, 1): (34, 44), (5, 9): (38, 3), (6, 9): (39, 3), (7, 0): (40, 29), (7, 9): (41, 3)}",2473,5,62
5541347,"[[5000 5000]
 [6500 6549]
 [3126 5500]
 [6000 6251]
 [7052 2750]
 [4500 3941]
 [6146 4500]
 [7250 4049]
 [4960 4250]
 [4500 4763]
 [6616 5500]
 [2750 5041]
 [6710 4250]
 [6500 4867]
 [7069 1500]
 [2500 7296]
 [1543 2000]
 [5250 6652]
 [2197 5500]
 [5750 2471]
 [5837 2500]
 [7750 8225]
 [2261 5500]
 [6750 6271]
 [1748 1750]
 [3000 4823]
 [1745 6000]
 [3000 7056]
 [2946 8250]
 [8000 3312]
 [6652 3750]
 [6500 2885]
 [3895 1750]
 [7250 8089]
 [5755 5000]
 [5750 6526]
 [5754 3000]
 [7500 7874]
 [1838 7500]
 [1750 2101]
 [7277 5250]
 [2250 6057]
 [1984 5750]
 [7250 1987]
 [1975 7000]
 [6750 5660]
 [4405 6750]
 [6500 4792]
 [5101 4250]
 [2750 4162]
 [1727 7000]]",Num of UAV_0: 4 Num of UAV_1: 4,50,10,"[0, 48, 8, 5, 49, 11, 25, 2, 22, 18, 42, 41, 3, 35, 1, 23, 45, 13, 47, 6, 12, 7, 4, 20, 19, 36, 0]","{(4, 47): (0, 6), (5, 47): (1, 6), (4, 7): (5, 4), (4, 49): (6, 11), (4, 5): (7, 49), (4, 2): (8, 22), (5, 5): (15, 49), (5, 49): (17, 11), (4, 25): (18, 2), (4, 41): (19, 3), (4, 6): (20, 12), (0, 6): (21, 12), (4, 12): (22, 7), (5, 7): (23, 4), (5, 41): (24, 3), (4, 35): (25, 1), (6, 41): (28, 3), (6, 49): (29, 11), (6, 5): (30, 49), (4, 0): (31, 48), (6, 7): (34, 4), (5, 25): (35, 2), (5, 0): (37, 48), (7, 5): (41, 49), (4, 45): (12, 13)}",2200,4,156
6326915,"[[5000 5000]
 [3500 7776]
 [4222 6250]
 [6750 4113]
 [5283 2250]
 [7000 3154]
 [3995 3000]
 [4500 6289]
 [2001 5000]
 [6500 4362]
 [2765 8000]
 [2250 3808]
 [7276 2000]
 [3500 1808]
 [7528 3750]
 [3250 4877]
 [7954 3000]
 [3250 8050]
 [5711 8000]
 [5250 1748]
 [7658 2500]
 [5250 1537]
 [4665 7500]
 [5000 4697]
 [3565 7000]
 [2500 8287]
 [5341 1750]
 [3000 3761]
 [4218 8000]
 [2750 4482]
 [6313 6000]
 [3250 3428]
 [4482 7250]
 [6250 6019]
 [7555 7250]
 [2000 4782]
 [3946 2250]
 [2250 8305]
 [3794 6000]
 [3500 5060]
 [3971 4750]
 [2500 7071]
 [3933 3250]
 [7750 6017]
 [2549 3000]
 [6250 1526]
 [7792 4000]
 [4750 1878]
 [7666 4250]
 [2000 5324]
 [2811 8000]]",Num of UAV_0: 4 Num of UAV_1: 4,50,10,"[0, 23, 9, 3, 5, 4, 36, 6, 42, 85, 100, 31, 74, 27, 65, 11, 35, 8, 41, 10, 50, 17, 1, 32, 7, 2, 0]","{(0, 5): (3, 4), (4, 3): (4, 5), (4, 23): (5, 9), (4, 100): (6, 31), (1, 5): (7, 4), (4, 17): (9, 1), (4, 11): (10, 35), (2, 5): (11, 4), (5, 3): (12, 5), (0, 1): (13, 32), (4, 32): (15, 7), (4, 2): (16, 0), (5, 11): (17, 35), (5, 17): (19, 1), (5, 100): (20, 31), (6, 3): (21, 5), (0, 2): (24, 0), (5, 23): (25, 9), (5, 2): (28, 0), (1, 2): (29, 0), (0, 23): (30, 9), (7, 3): (31, 5), (6, 23): (34, 9), (6, 11): (35, 35), (3, 5): (36, 4), (7, 23): (37, 9), (7, 11): (38, 35), (4, 4): (39, 36), (0, 8): (40, 41)}",0,0,0
